global_segment_id,trajectory_id,trajectory_index,local_segment_id,primitive_id,start_t,end_t,duration
2517,165,48,21,5,226,239,13
2518,165,48,22,5,239,251,12
2519,165,48,23,23,251,264,13
2520,165,48,24,5,264,276,12
2521,165,48,25,0,276,288,12
2522,165,48,26,5,288,301,13
2523,165,48,27,8,301,305,4
2524,165,48,28,10,305,309,4
2525,165,48,29,10,309,326,17
2526,165,48,30,10,326,339,13
2527,165,48,31,21,339,351,12
2528,165,48,32,18,351,355,4
2529,165,48,33,26,355,360,5
2530,165,48,34,21,360,369,9
2531,165,48,35,29,369,376,7
2532,165,48,36,13,376,389,13
2533,165,48,37,27,389,401,12
2534,165,48,38,3,401,405,4
2535,165,48,39,2,405,426,21
2536,165,48,40,7,426,438,12
2537,165,48,41,30,438,444,6
2538,165,48,42,4,444,451,7
2539,165,48,43,1,451,476,25
2540,165,48,44,15,476,489,13
2541,165,48,45,24,489,495,6
2542,165,48,46,24,495,501,6
2543,165,48,47,30,501,519,18
2544,165,48,48,2,519,526,7
2545,165,48,49,12,526,530,4
2546,165,48,50,2,530,534,4
2547,165,48,51,1,534,550,16
2548,451,49,0,22,0,4,4
2549,451,49,1,22,4,25,21
2550,451,49,2,22,25,37,12
2551,451,49,3,2,37,50,13
2552,451,49,4,6,50,54,4
2553,451,49,5,20,54,59,5
2554,451,49,6,2,59,68,9
2555,451,49,7,20,68,75,7
2556,451,49,8,7,75,100,25
2557,451,49,9,19,100,113,13
2558,451,49,10,25,113,125,12
2559,451,49,11,4,125,129,4
2560,451,49,12,4,129,137,8
2561,451,49,13,14,137,150,13
2562,451,49,14,11,150,163,13
2563,451,49,15,28,163,175,12
2564,451,49,16,9,175,188,13
2565,451,49,17,16,188,200,12
2566,451,49,18,17,200,204,4
2567,451,49,19,31,204,213,9
2568,451,49,20,1,213,226,13
2569,451,49,21,5,226,239,13
2570,451,49,22,5,239,251,12
2571,451,49,23,23,251,264,13
2572,451,49,24,5,264,276,12
2573,451,49,25,0,276,288,12
2574,451,49,26,5,288,301,13
2575,451,49,27,8,301,305,4
2576,451,49,28,10,305,309,4
2577,451,49,29,10,309,326,17
2578,451,49,30,10,326,339,13
2579,451,49,31,21,339,351,12
2580,451,49,32,18,351,355,4
2581,451,49,33,26,355,360,5
2582,451,49,34,21,360,369,9
2583,451,49,35,29,369,376,7
2584,451,49,36,13,376,389,13
2585,451,49,37,27,389,401,12
2586,451,49,38,3,401,405,4
2587,451,49,39,2,405,426,21
2588,451,49,40,7,426,438,12
2589,451,49,41,30,438,444,6
2590,451,49,42,4,444,451,7
2591,451,49,43,1,451,476,25
2592,451,49,44,15,476,489,13
2593,451,49,45,24,489,495,6
2594,451,49,46,24,495,501,6
2595,451,49,47,30,501,519,18
2596,451,49,48,2,519,526,7
2597,451,49,49,12,526,530,4
2598,451,49,50,2,530,534,4
2599,451,49,51,1,534,550,16
2600,46,50,0,22,0,4,4
2601,46,50,1,22,4,25,21
2602,46,50,2,22,25,37,12
2603,46,50,3,2,37,50,13
2604,46,50,4,6,50,54,4
2605,46,50,5,20,54,59,5
2606,46,50,6,2,59,68,9
2607,46,50,7,20,68,75,7
2608,46,50,8,7,75,100,25
2609,46,50,9,19,100,113,13
2610,46,50,10,25,113,125,12
2611,46,50,11,4,125,129,4
2612,46,50,12,4,129,137,8
2613,46,50,13,14,137,150,13
2614,46,50,14,11,150,163,13
2615,46,50,15,28,163,175,12
2616,46,50,16,9,175,188,13
2617,46,50,17,16,188,200,12
2618,46,50,18,17,200,204,4
2619,46,50,19,31,204,213,9
2620,46,50,20,1,213,226,13
2621,46,50,21,5,226,239,13
2622,46,50,22,5,239,251,12
2623,46,50,23,23,251,264,13
2624,46,50,24,5,264,276,12
2625,46,50,25,0,276,288,12
2626,46,50,26,5,288,301,13
2627,46,50,27,8,301,305,4
2628,46,50,28,10,305,309,4
2629,46,50,29,10,309,326,17
2630,46,50,30,10,326,339,13
2631,46,50,31,21,339,351,12
2632,46,50,32,18,351,355,4
2633,46,50,33,26,355,360,5
2634,46,50,34,21,360,369,9
2635,46,50,35,29,369,376,7
2636,46,50,36,13,376,389,13
2637,46,50,37,27,389,401,12
2638,46,50,38,3,401,405,4
2639,46,50,39,2,405,426,21
2640,46,50,40,7,426,438,12
2641,46,50,41,30,438,444,6
2642,46,50,42,4,444,451,7
2643,46,50,43,1,451,476,25
2644,46,50,44,15,476,489,13
2645,46,50,45,24,489,495,6
2646,46,50,46,24,495,501,6
2647,46,50,47,30,501,519,18
2648,46,50,48,2,519,526,7
2649,46,50,49,12,526,530,4
2650,46,50,50,2,530,534,4
2651,46,50,51,1,534,550,16
2652,454,51,0,22,0,4,4
2653,454,51,1,22,4,25,21
2654,454,51,2,22,25,37,12
2655,454,51,3,2,37,50,13
2656,454,51,4,6,50,54,4
2657,454,51,5,20,54,59,5
2658,454,51,6,2,59,68,9
2659,454,51,7,20,68,75,7
2660,454,51,8,7,75,100,25
2661,454,51,9,19,100,113,13
2662,454,51,10,25,113,125,12
2663,454,51,11,4,125,129,4
2664,454,51,12,4,129,137,8
2665,454,51,13,14,137,150,13
2666,454,51,14,11,150,163,13
2667,454,51,15,28,163,175,12
2668,454,51,16,9,175,188,13
2669,454,51,17,16,188,200,12
2670,454,51,18,17,200,204,4
2671,454,51,19,31,204,213,9
2672,454,51,20,1,213,226,13
2673,454,51,21,5,226,239,13
2674,454,51,22,5,239,251,12
2675,454,51,23,23,251,264,13
2676,454,51,24,5,264,276,12
2677,454,51,25,0,276,288,12
2678,454,51,26,5,288,301,13
2679,454,51,27,8,301,305,4
2680,454,51,28,10,305,309,4
2681,454,51,29,10,309,326,17
2682,454,51,30,10,326,339,13
2683,454,51,31,21,339,351,12
2684,454,51,32,18,351,355,4
2685,454,51,33,26,355,360,5
2686,454,51,34,21,360,369,9
2687,454,51,35,29,369,376,7
2688,454,51,36,13,376,389,13
2689,454,51,37,27,389,401,12
2690,454,51,38,3,401,405,4
2691,454,51,39,2,405,426,21
2692,454,51,40,7,426,438,12
2693,454,51,41,30,438,444,6
2694,454,51,42,4,444,451,7
2695,454,51,43,1,451,476,25
2696,454,51,44,15,476,489,13
2697,454,51,45,24,489,495,6
2698,454,51,46,24,495,501,6
2699,454,51,47,30,501,519,18
2700,454,51,48,2,519,526,7
2701,454,51,49,12,526,530,4
2702,454,51,50,2,530,534,4
2703,454,51,51,1,534,550,16
2704,194,52,0,22,0,4,4
2705,194,52,1,22,4,25,21
2706,194,52,2,22,25,37,12
2707,194,52,3,2,37,50,13
2708,194,52,4,6,50,54,4
2709,194,52,5,20,54,59,5
2710,194,52,6,2,59,68,9
2711,194,52,7,20,68,75,7
2712,194,52,8,7,75,100,25
2713,194,52,9,19,100,113,13
2714,194,52,10,25,113,125,12
2715,194,52,11,4,125,129,4
2716,194,52,12,4,129,137,8
2717,194,52,13,14,137,150,13
2718,194,52,14,11,150,163,13
2719,194,52,15,28,163,175,12
2720,194,52,16,9,175,188,13
2721,194,52,17,16,188,200,12
2722,194,52,18,17,200,204,4
2723,194,52,19,31,204,213,9
2724,194,52,20,1,213,226,13
2725,194,52,21,5,226,239,13
2726,194,52,22,5,239,251,12
2727,194,52,23,23,251,264,13
2728,194,52,24,5,264,276,12
2729,194,52,25,0,276,288,12
2730,194,52,26,5,288,301,13
2731,194,52,27,8,301,305,4
2732,194,52,28,10,305,309,4
2733,194,52,29,10,309,326,17
2734,194,52,30,10,326,339,13
2735,194,52,31,21,339,351,12
2736,194,52,32,18,351,355,4
2737,194,52,33,26,355,360,5
2738,194,52,34,21,360,369,9
2739,194,52,35,29,369,376,7
2740,194,52,36,13,376,389,13
2741,194,52,37,27,389,401,12
2742,194,52,38,3,401,405,4
2743,194,52,39,2,405,426,21
2744,194,52,40,7,426,438,12
2745,194,52,41,30,438,444,6
2746,194,52,42,4,444,451,7
2747,194,52,43,1,451,476,25
2748,194,52,44,15,476,489,13
2749,194,52,45,24,489,495,6
2750,194,52,46,24,495,501,6
2751,194,52,47,30,501,519,18
2752,194,52,48,2,519,526,7
2753,194,52,49,12,526,530,4
2754,194,52,50,2,530,534,4
2755,194,52,51,1,534,550,16
2756,36,53,0,22,0,4,4
2757,36,53,1,22,4,25,21
2758,36,53,2,22,25,37,12
2759,36,53,3,2,37,50,13
2760,36,53,4,6,50,54,4
2761,36,53,5,20,54,59,5
2762,36,53,6,2,59,68,9
2763,36,53,7,20,68,75,7
2764,36,53,8,7,75,100,25
2765,36,53,9,19,100,113,13
2766,36,53,10,25,113,125,12
2767,36,53,11,4,125,129,4
2768,36,53,12,4,129,137,8
2769,36,53,13,14,137,150,13
2770,36,53,14,11,150,163,13
2771,36,53,15,28,163,175,12
2772,36,53,16,9,175,188,13
2773,36,53,17,16,188,200,12
2774,36,53,18,17,200,204,4
2775,36,53,19,31,204,213,9
2776,36,53,20,1,213,226,13
2777,36,53,21,5,226,239,13
2778,36,53,22,5,239,251,12
2779,36,53,23,23,251,264,13
2780,36,53,24,5,264,276,12
2781,36,53,25,0,276,288,12
2782,36,53,26,5,288,301,13
2783,36,53,27,8,301,305,4
2784,36,53,28,10,305,309,4
2785,36,53,29,10,309,326,17
2786,36,53,30,10,326,339,13
2787,36,53,31,21,339,351,12
2788,36,53,32,18,351,355,4
2789,36,53,33,26,355,360,5
2790,36,53,34,21,360,369,9
2791,36,53,35,29,369,376,7
2792,36,53,36,13,376,389,13
2793,36,53,37,27,389,401,12
2794,36,53,38,3,401,405,4
2795,36,53,39,2,405,426,21
2796,36,53,40,7,426,438,12
2797,36,53,41,30,438,444,6
2798,36,53,42,4,444,451,7
2799,36,53,43,1,451,476,25
2800,36,53,44,15,476,489,13
2801,36,53,45,24,489,495,6
2802,36,53,46,24,495,501,6
2803,36,53,47,30,501,519,18
2804,36,53,48,2,519,526,7
2805,36,53,49,12,526,530,4
2806,36,53,50,2,530,534,4
2807,36,53,51,1,534,550,16
2808,398,54,0,22,0,4,4
2809,398,54,1,22,4,25,21
2810,398,54,2,22,25,37,12
2811,398,54,3,2,37,50,13
2812,398,54,4,6,50,54,4
2813,398,54,5,20,54,59,5
2814,398,54,6,2,59,68,9
2815,398,54,7,20,68,75,7
2816,398,54,8,7,75,100,25
2817,398,54,9,19,100,113,13
2818,398,54,10,25,113,125,12
2819,398,54,11,4,125,129,4
2820,398,54,12,4,129,137,8
2821,398,54,13,14,137,150,13
2822,398,54,14,11,150,163,13
2823,398,54,15,28,163,175,12
2824,398,54,16,9,175,188,13
2825,398,54,17,16,188,200,12
2826,398,54,18,17,200,204,4
2827,398,54,19,31,204,213,9
2828,398,54,20,1,213,226,13
2829,398,54,21,5,226,239,13
2830,398,54,22,5,239,251,12
2831,398,54,23,23,251,264,13
2832,398,54,24,5,264,276,12
2833,398,54,25,0,276,288,12
2834,398,54,26,5,288,301,13
2835,398,54,27,8,301,305,4
2836,398,54,28,10,305,309,4
2837,398,54,29,10,309,326,17
2838,398,54,30,10,326,339,13
2839,398,54,31,21,339,351,12
2840,398,54,32,18,351,355,4
2841,398,54,33,26,355,360,5
2842,398,54,34,21,360,369,9
2843,398,54,35,29,369,376,7
2844,398,54,36,13,376,389,13
2845,398,54,37,27,389,401,12
2846,398,54,38,3,401,405,4
2847,398,54,39,2,405,426,21
2848,398,54,40,7,426,438,12
2849,398,54,41,30,438,444,6
2850,398,54,42,4,444,451,7
2851,398,54,43,1,451,476,25
2852,398,54,44,15,476,489,13
2853,398,54,45,24,489,495,6
2854,398,54,46,24,495,501,6
2855,398,54,47,30,501,519,18
2856,398,54,48,2,519,526,7
2857,398,54,49,12,526,530,4
2858,398,54,50,2,530,534,4
2859,398,54,51,1,534,550,16
2860,360,55,0,22,0,4,4
2861,360,55,1,22,4,25,21
2862,360,55,2,22,25,37,12
2863,360,55,3,2,37,50,13
2864,360,55,4,6,50,54,4
2865,360,55,5,20,54,59,5
2866,360,55,6,2,59,68,9
2867,360,55,7,20,68,75,7
2868,360,55,8,7,75,100,25
2869,360,55,9,19,100,113,13
2870,360,55,10,25,113,125,12
2871,360,55,11,4,125,129,4
2872,360,55,12,4,129,137,8
2873,360,55,13,14,137,150,13
2874,360,55,14,11,150,163,13
2875,360,55,15,28,163,175,12
2876,360,55,16,9,175,188,13
2877,360,55,17,16,188,200,12
2878,360,55,18,17,200,204,4
2879,360,55,19,31,204,213,9
2880,360,55,20,1,213,226,13
2881,360,55,21,5,226,239,13
2882,360,55,22,5,239,251,12
2883,360,55,23,23,251,264,13
2884,360,55,24,5,264,276,12
2885,360,55,25,0,276,288,12
2886,360,55,26,5,288,301,13
2887,360,55,27,8,301,305,4
2888,360,55,28,10,305,309,4
2889,360,55,29,10,309,326,17
2890,360,55,30,10,326,339,13
2891,360,55,31,21,339,351,12
2892,360,55,32,18,351,355,4
2893,360,55,33,26,355,360,5
2894,360,55,34,21,360,369,9
2895,360,55,35,29,369,376,7
2896,360,55,36,13,376,389,13
2897,360,55,37,27,389,401,12
2898,360,55,38,3,401,405,4
2899,360,55,39,2,405,426,21
2900,360,55,40,7,426,438,12
2901,360,55,41,30,438,444,6
2902,360,55,42,4,444,451,7
2903,360,55,43,1,451,476,25
2904,360,55,44,15,476,489,13
2905,360,55,45,24,489,495,6
2906,360,55,46,24,495,501,6
2907,360,55,47,30,501,519,18
2908,360,55,48,2,519,526,7
2909,360,55,49,12,526,530,4
2910,360,55,50,2,530,534,4
2911,360,55,51,1,534,550,16
2912,178,56,0,22,0,4,4
2913,178,56,1,22,4,25,21
2914,178,56,2,22,25,37,12
2915,178,56,3,2,37,50,13
2916,178,56,4,6,50,54,4
2917,178,56,5,20,54,59,5
2918,178,56,6,2,59,68,9
2919,178,56,7,20,68,75,7
2920,178,56,8,7,75,100,25
2921,178,56,9,19,100,113,13
2922,178,56,10,25,113,125,12
2923,178,56,11,4,125,129,4
2924,178,56,12,4,129,137,8
2925,178,56,13,14,137,150,13
2926,178,56,14,11,150,163,13
2927,178,56,15,28,163,175,12
2928,178,56,16,9,175,188,13
2929,178,56,17,16,188,200,12
2930,178,56,18,17,200,204,4
2931,178,56,19,31,204,213,9
2932,178,56,20,1,213,226,13
2933,178,56,21,5,226,239,13
2934,178,56,22,5,239,251,12
2935,178,56,23,23,251,264,13
2936,178,56,24,5,264,276,12
2937,178,56,25,0,276,288,12
2938,178,56,26,5,288,301,13
2939,178,56,27,8,301,305,4
2940,178,56,28,10,305,309,4
2941,178,56,29,10,309,326,17
2942,178,56,30,10,326,339,13
2943,178,56,31,21,339,351,12
2944,178,56,32,18,351,355,4
2945,178,56,33,26,355,360,5
2946,178,56,34,21,360,369,9
2947,178,56,35,29,369,376,7
2948,178,56,36,13,376,389,13
2949,178,56,37,27,389,401,12
2950,178,56,38,3,401,405,4
2951,178,56,39,2,405,426,21
2952,178,56,40,7,426,438,12
2953,178,56,41,30,438,444,6
2954,178,56,42,4,444,451,7
2955,178,56,43,1,451,476,25
2956,178,56,44,15,476,489,13
2957,178,56,45,24,489,495,6
2958,178,56,46,24,495,501,6
2959,178,56,47,30,501,519,18
2960,178,56,48,2,519,526,7
2961,178,56,49,12,526,530,4
2962,178,56,50,2,530,534,4
2963,178,56,51,1,534,550,16
2964,324,57,0,22,0,4,4
2965,324,57,1,22,4,25,21
2966,324,57,2,22,25,37,12
2967,324,57,3,2,37,50,13
2968,324,57,4,6,50,54,4
2969,324,57,5,20,54,59,5
2970,324,57,6,2,59,68,9
2971,324,57,7,20,68,75,7
2972,324,57,8,7,75,100,25
2973,324,57,9,19,100,113,13
2974,324,57,10,25,113,125,12
2975,324,57,11,4,125,129,4
2976,324,57,12,4,129,137,8
2977,324,57,13,14,137,150,13
2978,324,57,14,11,150,163,13
2979,324,57,15,28,163,175,12
2980,324,57,16,9,175,188,13
2981,324,57,17,16,188,200,12
2982,324,57,18,17,200,204,4
2983,324,57,19,31,204,213,9
2984,324,57,20,1,213,226,13
2985,324,57,21,5,226,239,13
2986,324,57,22,5,239,251,12
2987,324,57,23,23,251,264,13
2988,324,57,24,5,264,276,12
2989,324,57,25,0,276,288,12
2990,324,57,26,5,288,301,13
2991,324,57,27,8,301,305,4
2992,324,57,28,10,305,309,4
2993,324,57,29,10,309,326,17
2994,324,57,30,10,326,339,13
2995,324,57,31,21,339,351,12
2996,324,57,32,18,351,355,4
2997,324,57,33,26,355,360,5
2998,324,57,34,21,360,369,9
2999,324,57,35,29,369,376,7
3000,324,57,36,13,376,389,13
3001,324,57,37,27,389,401,12
3002,324,57,38,3,401,405,4
3003,324,57,39,2,405,426,21
3004,324,57,40,7,426,438,12
3005,324,57,41,30,438,444,6
3006,324,57,42,4,444,451,7
3007,324,57,43,1,451,476,25
3008,324,57,44,15,476,489,13
3009,324,57,45,24,489,495,6
3010,324,57,46,24,495,501,6
3011,324,57,47,30,501,519,18
3012,324,57,48,2,519,526,7
3013,324,57,49,12,526,530,4
3014,324,57,50,2,530,534,4
3015,324,57,51,1,534,550,16
3016,365,58,0,22,0,4,4
3017,365,58,1,22,4,25,21
3018,365,58,2,22,25,37,12
3019,365,58,3,2,37,50,13
3020,365,58,4,6,50,54,4
3021,365,58,5,20,54,59,5
3022,365,58,6,2,59,68,9
3023,365,58,7,20,68,75,7
3024,365,58,8,7,75,100,25
3025,365,58,9,19,100,113,13
3026,365,58,10,25,113,125,12
3027,365,58,11,4,125,129,4
3028,365,58,12,4,129,137,8
3029,365,58,13,14,137,150,13
3030,365,58,14,11,150,163,13
3031,365,58,15,28,163,175,12
3032,365,58,16,9,175,188,13
3033,365,58,17,16,188,200,12
3034,365,58,18,17,200,204,4
3035,365,58,19,31,204,213,9
3036,365,58,20,1,213,226,13
3037,365,58,21,5,226,239,13
3038,365,58,22,5,239,251,12
3039,365,58,23,23,251,264,13
3040,365,58,24,5,264,276,12
3041,365,58,25,0,276,288,12
3042,365,58,26,5,288,301,13
3043,365,58,27,8,301,305,4
3044,365,58,28,10,305,309,4
3045,365,58,29,10,309,326,17
3046,365,58,30,10,326,339,13
3047,365,58,31,21,339,351,12
3048,365,58,32,18,351,355,4
3049,365,58,33,26,355,360,5
3050,365,58,34,21,360,369,9
3051,365,58,35,29,369,376,7
3052,365,58,36,13,376,389,13
3053,365,58,37,27,389,401,12
3054,365,58,38,3,401,405,4
3055,365,58,39,2,405,426,21
3056,365,58,40,7,426,438,12
3057,365,58,41,30,438,444,6
3058,365,58,42,4,444,451,7
3059,365,58,43,1,451,476,25
3060,365,58,44,15,476,489,13
3061,365,58,45,24,489,495,6
3062,365,58,46,24,495,501,6
3063,365,58,47,30,501,519,18
3064,365,58,48,2,519,526,7
3065,365,58,49,12,526,530,4
3066,365,58,50,2,530,534,4
3067,365,58,51,1,534,550,16
3068,432,59,0,22,0,4,4
3069,432,59,1,22,4,25,21
3070,432,59,2,22,25,37,12
3071,432,59,3,2,37,50,13
3072,432,59,4,6,50,54,4
3073,432,59,5,20,54,59,5
3074,432,59,6,2,59,68,9
3075,432,59,7,20,68,75,7
3076,432,59,8,7,75,100,25
3077,432,59,9,19,100,113,13
3078,432,59,10,25,113,125,12
3079,432,59,11,4,125,129,4
3080,432,59,12,4,129,137,8
3081,432,59,13,14,137,150,13
3082,432,59,14,11,150,163,13
3083,432,59,15,28,163,175,12
3084,432,59,16,9,175,188,13
3085,432,59,17,16,188,200,12
3086,432,59,18,17,200,204,4
3087,432,59,19,31,204,213,9
3088,432,59,20,1,213,226,13
3089,432,59,21,5,226,239,13
3090,432,59,22,5,239,251,12
3091,432,59,23,23,251,264,13
3092,432,59,24,5,264,276,12
3093,432,59,25,0,276,288,12
3094,432,59,26,5,288,301,13
3095,432,59,27,8,301,305,4
3096,432,59,28,10,305,309,4
3097,432,59,29,10,309,326,17
3098,432,59,30,10,326,339,13
3099,432,59,31,21,339,351,12
3100,432,59,32,18,351,355,4
3101,432,59,33,26,355,360,5
3102,432,59,34,21,360,369,9
3103,432,59,35,29,369,376,7
3104,432,59,36,13,376,389,13
3105,432,59,37,27,389,401,12
3106,432,59,38,3,401,405,4
3107,432,59,39,2,405,426,21
3108,432,59,40,7,426,438,12
3109,432,59,41,30,438,444,6
3110,432,59,42,4,444,451,7
3111,432,59,43,1,451,476,25
3112,432,59,44,15,476,489,13
3113,432,59,45,24,489,495,6
3114,432,59,46,24,495,501,6
3115,432,59,47,30,501,519,18
3116,432,59,48,2,519,526,7
3117,432,59,49,12,526,530,4
3118,432,59,50,2,530,534,4
3119,432,59,51,1,534,550,16
3120,291,60,0,22,0,4,4
3121,291,60,1,22,4,25,21
3122,291,60,2,22,25,37,12
3123,291,60,3,2,37,50,13
3124,291,60,4,6,50,54,4
3125,291,60,5,20,54,59,5
3126,291,60,6,2,59,68,9
3127,291,60,7,20,68,75,7
3128,291,60,8,7,75,100,25
3129,291,60,9,19,100,113,13
3130,291,60,10,25,113,125,12
3131,291,60,11,4,125,129,4
3132,291,60,12,4,129,137,8
3133,291,60,13,14,137,150,13
3134,291,60,14,11,150,163,13
3135,291,60,15,28,163,175,12
3136,291,60,16,9,175,188,13
3137,291,60,17,16,188,200,12
3138,291,60,18,17,200,204,4
3139,291,60,19,31,204,213,9
3140,291,60,20,1,213,226,13
3141,291,60,21,5,226,239,13
3142,291,60,22,5,239,251,12
3143,291,60,23,23,251,264,13
3144,291,60,24,5,264,276,12
3145,291,60,25,0,276,288,12
3146,291,60,26,5,288,301,13
3147,291,60,27,8,301,305,4
3148,291,60,28,10,305,309,4
3149,291,60,29,10,309,326,17
3150,291,60,30,10,326,339,13
3151,291,60,31,21,339,351,12
3152,291,60,32,18,351,355,4
3153,291,60,33,26,355,360,5
3154,291,60,34,21,360,369,9
3155,291,60,35,29,369,376,7
3156,291,60,36,13,376,389,13
3157,291,60,37,27,389,401,12
3158,291,60,38,3,401,405,4
3159,291,60,39,2,405,426,21
3160,291,60,40,7,426,438,12
3161,291,60,41,30,438,444,6
3162,291,60,42,4,444,451,7
3163,291,60,43,1,451,476,25
3164,291,60,44,15,476,489,13
3165,291,60,45,24,489,495,6
3166,291,60,46,24,495,501,6
3167,291,60,47,30,501,519,18
3168,291,60,48,2,519,526,7
3169,291,60,49,12,526,530,4
3170,291,60,50,2,530,534,4
3171,291,60,51,1,534,550,16
3172,0,61,0,22,0,4,4
3173,0,61,1,22,4,25,21
3174,0,61,2,22,25,37,12
3175,0,61,3,2,37,50,13
3176,0,61,4,6,50,54,4
3177,0,61,5,20,54,59,5
3178,0,61,6,2,59,68,9
3179,0,61,7,20,68,75,7
3180,0,61,8,7,75,100,25
3181,0,61,9,19,100,113,13
3182,0,61,10,25,113,125,12
3183,0,61,11,4,125,129,4
3184,0,61,12,4,129,137,8
3185,0,61,13,14,137,150,13
3186,0,61,14,11,150,163,13
3187,0,61,15,28,163,175,12
3188,0,61,16,9,175,188,13
3189,0,61,17,16,188,200,12
3190,0,61,18,17,200,204,4
3191,0,61,19,31,204,213,9
3192,0,61,20,1,213,226,13
3193,0,61,21,5,226,239,13
3194,0,61,22,5,239,251,12
3195,0,61,23,23,251,264,13
3196,0,61,24,5,264,276,12
3197,0,61,25,0,276,288,12
3198,0,61,26,5,288,301,13
3199,0,61,27,8,301,305,4
3200,0,61,28,10,305,309,4
3201,0,61,29,10,309,326,17
3202,0,61,30,10,326,339,13
3203,0,61,31,21,339,351,12
3204,0,61,32,18,351,355,4
3205,0,61,33,26,355,360,5
3206,0,61,34,21,360,369,9
3207,0,61,35,29,369,376,7
3208,0,61,36,13,376,389,13
3209,0,61,37,27,389,401,12
3210,0,61,38,3,401,405,4
3211,0,61,39,2,405,426,21
3212,0,61,40,7,426,438,12
3213,0,61,41,30,438,444,6
3214,0,61,42,4,444,451,7
3215,0,61,43,1,451,476,25
3216,0,61,44,15,476,489,13
3217,0,61,45,24,489,495,6
3218,0,61,46,24,495,501,6
3219,0,61,47,30,501,519,18
3220,0,61,48,2,519,526,7
3221,0,61,49,12,526,530,4
3222,0,61,50,2,530,534,4
3223,0,61,51,1,534,550,16
3224,193,62,0,22,0,4,4
3225,193,62,1,22,4,25,21
3226,193,62,2,22,25,37,12
3227,193,62,3,2,37,50,13
3228,193,62,4,6,50,54,4
3229,193,62,5,20,54,59,5
3230,193,62,6,2,59,68,9
3231,193,62,7,20,68,75,7
3232,193,62,8,7,75,100,25
3233,193,62,9,19,100,113,13
3234,193,62,10,25,113,125,12
3235,193,62,11,4,125,129,4
3236,193,62,12,4,129,137,8
3237,193,62,13,14,137,150,13
3238,193,62,14,11,150,163,13
3239,193,62,15,28,163,175,12
3240,193,62,16,9,175,188,13
3241,193,62,17,16,188,200,12
3242,193,62,18,17,200,204,4
3243,193,62,19,31,204,213,9
3244,193,62,20,1,213,226,13
3245,193,62,21,5,226,239,13
3246,193,62,22,5,239,251,12
3247,193,62,23,23,251,264,13
3248,193,62,24,5,264,276,12
3249,193,62,25,0,276,288,12
3250,193,62,26,5,288,301,13
3251,193,62,27,8,301,305,4
3252,193,62,28,10,305,309,4
3253,193,62,29,10,309,326,17
3254,193,62,30,10,326,339,13
3255,193,62,31,21,339,351,12
3256,193,62,32,18,351,355,4
3257,193,62,33,26,355,360,5
3258,193,62,34,21,360,369,9
3259,193,62,35,29,369,376,7
3260,193,62,36,13,376,389,13
3261,193,62,37,27,389,401,12
3262,193,62,38,3,401,405,4
3263,193,62,39,2,405,426,21
3264,193,62,40,7,426,438,12
3265,193,62,41,30,438,444,6
3266,193,62,42,4,444,451,7
3267,193,62,43,1,451,476,25
3268,193,62,44,15,476,489,13
3269,193,62,45,24,489,495,6
3270,193,62,46,24,495,501,6
3271,193,62,47,30,501,519,18
3272,193,62,48,2,519,526,7
3273,193,62,49,12,526,530,4
3274,193,62,50,2,530,534,4
3275,193,62,51,1,534,550,16
3276,406,63,0,22,0,4,4
3277,406,63,1,22,4,25,21
3278,406,63,2,22,25,37,12
3279,406,63,3,2,37,50,13
3280,406,63,4,6,50,54,4
3281,406,63,5,20,54,59,5
3282,406,63,6,2,59,68,9
3283,406,63,7,20,68,75,7
3284,406,63,8,7,75,100,25
3285,406,63,9,19,100,113,13
3286,406,63,10,25,113,125,12
3287,406,63,11,4,125,129,4
3288,406,63,12,4,129,137,8
3289,406,63,13,14,137,150,13
3290,406,63,14,11,150,163,13
3291,406,63,15,28,163,175,12
3292,406,63,16,9,175,188,13
3293,406,63,17,16,188,200,12
3294,406,63,18,17,200,204,4
3295,406,63,19,31,204,213,9
3296,406,63,20,1,213,226,13
3297,406,63,21,5,226,239,13
3298,406,63,22,5,239,251,12
3299,406,63,23,23,251,264,13
3300,406,63,24,5,264,276,12
3301,406,63,25,0,276,288,12
3302,406,63,26,5,288,301,13
3303,406,63,27,8,301,305,4
3304,406,63,28,10,305,309,4
3305,406,63,29,10,309,326,17
3306,406,63,30,10,326,339,13
3307,406,63,31,21,339,351,12
3308,406,63,32,18,351,355,4
3309,406,63,33,26,355,360,5
3310,406,63,34,21,360,369,9
3311,406,63,35,29,369,376,7
3312,406,63,36,13,376,389,13
3313,406,63,37,27,389,401,12
3314,406,63,38,3,401,405,4
3315,406,63,39,2,405,426,21
3316,406,63,40,7,426,438,12
3317,406,63,41,30,438,444,6
3318,406,63,42,4,444,451,7
3319,406,63,43,1,451,476,25
3320,406,63,44,15,476,489,13
3321,406,63,45,24,489,495,6
3322,406,63,46,24,495,501,6
3323,406,63,47,30,501,519,18
3324,406,63,48,2,519,526,7
3325,406,63,49,12,526,530,4
3326,406,63,50,2,530,534,4
3327,406,63,51,1,534,550,16
