mode,step,reward,target_keys,rp1m_piano_keys,sim_keys,action_l2,action_max_abs
rp1m_reset_only,29,1.133136174917783,"[22, 34, 50]","[20, 22, 50]",[20],7.923681735992432,3.0412347316741943
rp1m_reset_only,30,1.2035751955535343,"[22, 34, 50]","[22, 50]",[20],7.813467025756836,3.1119601726531982
rp1m_reset_only,31,1.2470716253397631,"[22, 34, 50]","[22, 50]",[20],8.319947242736816,3.095654249191284
rp1m_reset_only,32,1.4142948582128163,"[22, 34, 50]","[22, 50]","[20, 50]",7.878589153289795,3.087696075439453
rp1m_reset_only,33,1.4987671860376,"[22, 34, 50]","[22, 50]","[20, 50]",8.16781997680664,3.109581232070923
rp1m_reset_only,34,1.4107604428640372,"[22, 34, 50]","[22, 50]",[],8.016839981079102,3.1223647594451904
rp1m_reset_only,35,1.4185234201248205,"[22, 34, 50]","[22, 50]",[50],7.689371109008789,3.0962345600128174
rp1m_reset_only,36,1.6356081582561304,"[22, 34, 50]","[22, 50]",[50],7.846296310424805,3.0588741302490234
rp1m_reset_only,37,1.1763457684486431,"[22, 34, 50, 51]","[22, 50]","[49, 50]",7.109409809112549,3.0457510948181152
rp1m_reset_only,38,1.006133961600805,"[22, 34, 51]","[22, 50]","[19, 50]",7.210314750671387,3.057481050491333
rp1m_reset_only,39,1.1271526890595247,"[22, 34, 51]","[22, 51]","[19, 50]",7.329835891723633,2.910423994064331
rp1m_reset_only,40,1.0937591726770157,"[22, 34, 51]","[22, 51]",[50],7.574419975280762,3.0766677856445312
rp1m_reset_only,41,1.1311756746130517,"[22, 34, 51]","[22, 51]","[19, 50]",7.395262718200684,2.909541368484497
rp1m_reset_only,42,0.9139114118333425,"[22, 34, 51]","[22, 51]",[50],7.599116325378418,3.088259696960449
rp1m_reset_only,43,1.4163678237012605,"[22, 34, 51]","[22, 51]",[],7.491038799285889,3.0038774013519287
rp1m_reset_only,44,1.413554490239418,"[22, 34, 51]","[22, 51]",[],7.597573280334473,3.0272953510284424
rp1m_reset_only,45,1.4137217398462973,"[22, 34, 51]","[22, 51]",[],7.1118879318237305,3.067197799682617
rp1m_reset_only,46,1.5223121810850206,"[22, 34, 51]","[22, 51]",[],7.891623497009277,3.1139609813690186
rp1m_reset_only,47,1.5194791474368043,"[22, 34, 51]","[22, 51]",[],7.715973854064941,3.0278310775756836
rp1m_reset_only,48,1.5133385578184224,"[22, 34, 51]","[22, 51]",[],7.6075358390808105,3.0264596939086914
rp1m_reset_only,49,1.13039069083825,"[22, 34, 51]","[22, 51]","[48, 50]",7.959796905517578,3.006915807723999
rp1m_reset_only,50,0.7475536497700297,"[22, 31, 34, 50]","[22, 51]","[48, 50]",7.532817363739014,3.0609583854675293
rp1m_reset_only,51,0.9550922594690615,"[31, 34, 50]",[],[],7.056490898132324,2.8809006214141846
rp1m_reset_only,52,1.250802649354232,"[31, 34, 50]",[50],[],7.1264190673828125,3.0507664680480957
rp1m_reset_only,53,1.1242642312788975,"[31, 34, 48, 50]","[34, 48, 50]",[],6.51548433303833,2.9235947132110596
rp1m_reset_only,54,0.9527469578785978,"[31, 34, 48]","[31, 34, 48, 50]",[44],6.691247940063477,2.6008083820343018
rp1m_reset_only,55,1.0830137915262363,"[31, 34, 48]","[31, 34, 36]","[28, 44, 46]",6.504404067993164,2.9696223735809326
rp1m_reset_only,56,1.1281097734470191,"[31, 34, 48, 50]","[31, 34, 48]","[28, 44, 46]",6.934656143188477,2.9989728927612305
rp1m_reset_only,57,1.4822905052540931,"[31, 34, 50]","[31, 34, 48]",[],6.973350524902344,2.871089220046997
rp1m_reset_only,58,1.4045834452685706,"[31, 34, 50]","[31, 34, 48]",[],6.444472789764404,2.766000270843506
rp1m_reset_only,59,1.1675607753753343,"[31, 34, 48, 50]","[31, 34, 48]","[46, 48]",6.349554061889648,2.945133686065674
rp1m_reset_only,60,1.0490211091633639,"[31, 34, 48]","[31, 34, 48]","[46, 48]",6.4760918617248535,3.032139778137207
rp1m_reset_only,61,0.9665568786934622,"[31, 34, 48]","[31, 34, 48]",[46],5.9871015548706055,2.836822509765625
rp1m_reset_only,62,0.9478249026495311,"[31, 34, 48]","[31, 34, 48]","[25, 28]",7.16813325881958,3.000276803970337
rp1m_reset_only,63,1.0950091669670416,"[31, 34, 48]","[31, 34, 48]",[28],7.0984883308410645,3.083087921142578
rp1m_reset_only,64,1.0243240989199083,"[31, 34, 48]","[31, 34, 48]","[25, 28]",6.967072486877441,2.978496551513672
rp1m_reset_only,65,1.0286806405637894,"[31, 34, 48]","[31, 34, 48]","[25, 28, 43, 44]",7.168719291687012,3.069657802581787
rp1m_reset_only,66,1.049618364852587,"[31, 34, 48]","[31, 34, 48]","[25, 28]",7.0252604484558105,2.9784951210021973
rp1m_reset_only,67,1.0418750297248707,"[31, 34, 48]","[31, 34, 48]",[28],6.628789901733398,2.977207899093628
rp1m_reset_only,68,1.5093500735876355,"[31, 34, 46, 48]","[31, 34, 48]",[],6.511661052703857,2.960986852645874
rp1m_reset_only,69,1.3075193957266182,"[31, 34, 46]","[31, 34, 48]",[],7.194652557373047,2.839066505432129
rp1m_reset_only,70,1.4143554686497046,"[31, 34, 46]","[31, 34, 50]",[],7.071363925933838,2.820056200027466
rp1m_reset_only,71,0.9155908940895479,"[31, 34, 46]","[31, 34, 46]","[43, 50]",7.1871137619018555,2.9867913722991943
rp1m_reset_only,72,0.9094990641236081,"[31, 34, 46]","[31, 34, 46]","[43, 47, 50]",6.62913703918457,2.7869129180908203
rp1m_reset_only,73,0.7855434038388894,"[31, 34, 46]","[31, 34, 46]",[43],6.48360538482666,2.72088623046875
rp1m_reset_only,74,1.2750995427016718,"[31, 34, 46]","[31, 34, 46]",[],7.00197696685791,2.956972122192383
rp1m_reset_only,75,0.8155062109206531,"[26, 31, 34, 53]","[31, 34, 46]","[50, 51]",6.443366527557373,3.1169795989990234
rp1m_reset_only,76,0.8704636865234908,"[26, 34, 53]","[31, 34, 53]",[50],7.442008018493652,2.915083885192871
rp1m_reset_only,77,1.0068547566030697,"[26, 34, 53]","[34, 53]",[50],6.675881862640381,2.997030019760132
rp1m_reset_only,78,0.9107724013024598,"[26, 34, 53]","[34, 53]",[50],6.745741844177246,3.031752347946167
rp1m_reset_only,79,1.4233665986070587,"[26, 34, 53]","[26, 27, 34, 53]",[],6.938812255859375,3.0307810306549072
rp1m_reset_only,80,1.4757593472176163,"[26, 34, 53]","[26, 34, 53]",[],6.630115509033203,2.976879119873047
rp1m_reset_only,81,0.8896875975404177,"[26, 34, 53]","[26, 34, 53]",[50],6.973180294036865,3.070748805999756
rp1m_reset_only,82,0.9065158188151143,"[26, 34, 53]","[26, 34, 53]",[50],6.471712112426758,2.88006591796875
rp1m_reset_only,83,0.8200062377999888,"[26, 34, 53]","[26, 34, 53]","[28, 50]",6.631209850311279,3.042971611022949
rp1m_reset_only,84,1.450490295735928,"[26, 34, 53]","[26, 34, 53]",[],6.713411808013916,3.0821778774261475
rp1m_reset_only,85,1.4271459904941974,"[26, 34, 53]","[26, 34, 53]",[],6.57326602935791,2.9883172512054443
rp1m_reset_only,86,0.9526981077409306,"[26, 34, 53]","[26, 34, 53]","[21, 29, 50, 51]",6.603724956512451,3.0992696285247803
rp1m_reset_only,87,0.7707032506947726,"[26, 34, 53]","[26, 34, 53]","[21, 29]",6.913384914398193,3.1076643466949463
rp1m_reset_only,88,0.8972957234978666,"[26, 34, 53]","[26, 34, 53]","[21, 29]",6.918612957000732,3.081958532333374
rp1m_reset_only,89,0.8534582893332086,"[26, 34, 53]","[26, 34, 53]","[21, 29]",6.680771827697754,3.076859474182129
rp1m_reset_only,90,0.8284240876689482,"[26, 34, 53]","[26, 34, 53]",[21],6.646053791046143,3.059319257736206
rp1m_reset_only,91,0.8299588337850736,"[26, 34, 53]","[26, 34, 53]","[21, 29]",6.710470676422119,2.979490280151367
rp1m_reset_only,92,1.128419657005479,"[26, 34, 53]","[26, 34, 53]",[],6.567972660064697,3.077103614807129
rp1m_reset_only,93,0.904285443843577,"[26, 34, 53]","[26, 34, 53]","[27, 29]",6.750139236450195,3.0776779651641846
rp1m_reset_only,94,1.3795218130994296,"[26, 34, 53]","[26, 34, 53]",[],7.188694953918457,2.9937567710876465
rp1m_reset_only,95,0.9815114796292467,"[26, 34, 53]","[26, 34, 53]","[22, 27, 29]",6.591736793518066,3.1079750061035156
rp1m_reset_only,96,0.9718846785048291,"[26, 34, 53]","[26, 34, 53]","[22, 29, 50]",6.80701208114624,3.1290221214294434
rp1m_reset_only,97,1.3671460376222595,"[26, 34, 53]","[26, 34, 53]",[],6.098903656005859,2.5792794227600098
rp1m_reset_only,98,1.4071490556339477,"[26, 34, 53]","[26, 34, 53]",[],6.529130458831787,2.9234161376953125
rp1m_reset_only,99,1.3777276016812396,"[26, 34, 53]","[26, 34, 53]",[],6.490259170532227,2.830045461654663
rp1m_reset_only,100,1.099586905158687,"[26, 27, 34]","[26, 34, 53]","[23, 29, 31]",5.699263095855713,2.9908347129821777
rp1m_reset_only,101,1.0221202922529664,"[27, 34, 53]","[26, 34, 53]",[51],6.797300338745117,3.0265307426452637
rp1m_reset_only,102,1.370738004443799,"[27, 34, 53]","[34, 53]",[],6.133917808532715,2.7303221225738525
rp1m_reset_only,103,1.4846243548696318,"[27, 34, 53]","[34, 53]",[],6.672734260559082,2.9288721084594727
rp1m_reset_only,104,1.4237792090287256,"[27, 34, 53]","[27, 34, 53]",[],6.900238990783691,3.0605640411376953
rp1m_reset_only,105,1.2069572016012493,"[27, 34, 53]","[27, 34, 53]",[],7.127973556518555,2.986502170562744
rp1m_reset_only,106,0.9720078452845623,"[27, 34, 53]","[27, 34, 53]",[23],6.946166038513184,2.90437912940979
rp1m_reset_only,107,1.174333531057003,"[27, 34, 53]","[27, 34, 53]",[23],6.800095558166504,2.87520694732666
rp1m_reset_only,108,1.3846460212840583,"[27, 34, 53]","[27, 34, 53]",[],6.710821628570557,2.9379944801330566
rp1m_reset_only,109,1.0594601905702425,"[27, 34, 53]","[27, 34, 53]",[23],6.710470199584961,3.034571647644043
rp1m_reset_only,110,1.5426305015359236,"[27, 34, 53]","[27, 34, 53]",[],7.243224143981934,2.9821953773498535
rp1m_reset_only,111,1.1032339570069731,"[27, 34, 53]","[27, 34, 53]","[25, 50, 51]",6.711091995239258,2.9465298652648926
rp1m_reset_only,112,1.2010215397113335,"[27, 34, 53]","[27, 34, 53]","[25, 51]",6.972202301025391,3.058330535888672
rp1m_reset_only,113,1.1273477275199595,"[27, 53]","[27, 34, 53]","[25, 51]",6.853559970855713,3.0210065841674805
rp1m_reset_only,114,1.2039316370808895,"[27, 34, 53]","[27, 53]","[25, 31, 51]",6.9629411697387695,2.9880106449127197
rp1m_reset_only,115,1.2901692147591373,"[27, 34, 53]","[27, 34, 53]",[],6.7790608406066895,2.873784065246582
rp1m_reset_only,116,1.5431166878236349,"[27, 34, 53]","[27, 34, 53]",[],7.181847095489502,3.0774571895599365
rp1m_reset_only,117,1.525758158029981,"[27, 34, 53]","[27, 34, 53]",[],6.932264804840088,3.0932817459106445
rp1m_reset_only,118,1.1509416381332345,"[27, 34, 53]","[27, 34, 53]","[25, 31, 50, 51]",6.8554301261901855,2.8264386653900146
rp1m_reset_only,119,1.1806636044503869,"[27, 34, 53]","[27, 34, 53]",[],6.904922962188721,3.07694149017334
rp1m_reset_only,0,0.9001362001318853,"[22, 50]",[],[],2.848031520843506,1.2783206701278687
rp1m_reset_only,1,0.7221783973070155,"[22, 50]",[],[],3.8431336879730225,2.0420403480529785
rp1m_reset_only,2,0.7954822687256711,"[22, 50]",[],[],4.670243263244629,1.6350353956222534
rp1m_reset_only,3,0.9983182510181041,"[22, 48, 50]",[],[],5.756839752197266,2.5738701820373535
rp1m_reset_only,4,1.3917953509170269,"[22, 48]",[48],[],6.293116092681885,3.0660898685455322
rp1m_reset_only,5,1.6481551289003344,"[22, 48]",[48],[],6.6212358474731445,3.126506805419922
rp1m_reset_only,6,1.2757954815878436,"[22, 48]","[23, 48]","[14, 15]",6.878148555755615,3.0970723628997803
rp1m_reset_only,7,1.681894684018412,"[22, 50]","[22, 24, 48]",[],6.929146766662598,3.123786687850952
rp1m_reset_only,8,1.574678375297169,"[22, 50]",[22],[],7.119372844696045,3.1126904487609863
rp1m_reset_only,9,1.7403154802507514,"[22, 50]",[22],[],7.07647180557251,3.05721116065979
rp1m_reset_only,10,1.544702473105401,"[22, 50]","[22, 48, 50]",[],7.346965789794922,3.003262519836426
rp1m_reset_only,11,1.4415303482898074,"[22, 50]","[22, 50]",[],7.187854766845703,2.9922614097595215
rp1m_reset_only,12,1.421213118939768,"[22, 50]","[22, 50]",[],7.59900426864624,3.0482733249664307
rp1m_reset_only,13,0.8834949064442451,"[22, 50]","[22, 50]",[49],7.316020488739014,3.0464060306549072
rp1m_reset_only,14,1.6272927345460921,"[22, 50]","[22, 50]",[],7.351767539978027,3.004523515701294
rp1m_reset_only,15,1.1707211126732313,"[22, 50]","[22, 50]",[13],7.561819076538086,3.128988265991211
rp1m_reset_only,16,1.4196087810170508,"[22, 50]","[22, 50]",[],7.590927600860596,3.1029584407806396
rp1m_reset_only,17,1.4542647504169757,"[22, 50]","[22, 50]",[],7.395500183105469,3.108198404312134
rp1m_reset_only,18,1.0171527368172766,"[22, 50]","[22, 50]",[13],7.413127899169922,3.1337742805480957
rp1m_reset_only,19,1.030441372778019,"[22, 50]","[22, 50]","[13, 46]",7.506961345672607,3.060220241546631
rp1m_reset_only,20,1.1688502193960129,"[22, 50]","[22, 50]",[13],7.617839813232422,3.079604387283325
rp1m_reset_only,21,1.0230667048370232,"[22, 50]","[22, 50]",[46],7.472783088684082,2.9933667182922363
rp1m_reset_only,22,1.137590380552819,"[22, 50]","[22, 50]",[46],7.3613481521606445,2.982585906982422
rp1m_reset_only,23,1.2256448326788179,"[22, 50]","[22, 50]","[15, 46]",7.102080345153809,3.1034741401672363
rp1m_reset_only,24,1.2190857244095272,"[22, 50]","[22, 50]","[15, 46]",7.172825336456299,3.0374233722686768
rp1m_reset_only,25,0.8512432981106186,"[22, 34, 50]","[22, 50]",[17],7.055538654327393,3.098130941390991
rp1m_reset_only,26,1.3721432608583648,"[22, 34, 50]","[22, 50]",[],7.336529731750488,3.0860049724578857
rp1m_reset_only,27,0.9418158782835651,"[22, 34, 50]","[22, 50]",[21],7.346179962158203,3.1136393547058105
rp1m_reset_only,28,1.0326394429919983,"[22, 34, 50]","[20, 22, 50]",[20],7.564708232879639,3.0575811862945557
rp1m_reset_only,29,1.133136174917783,"[22, 34, 50]","[20, 22, 50]",[20],7.925084590911865,3.0412347316741943
rp1m_reset_only,30,1.2035751955535343,"[22, 34, 50]","[22, 50]",[20],7.816251754760742,3.1119601726531982
rp1m_reset_only,31,1.2470716253397631,"[22, 34, 50]","[22, 50]",[20],8.324789047241211,3.095654249191284
rp1m_reset_only,32,1.4142948582128163,"[22, 34, 50]","[22, 50]","[20, 50]",7.882107734680176,3.087696075439453
rp1m_reset_only,33,1.4987671860376,"[22, 34, 50]","[22, 50]","[20, 50]",8.171667098999023,3.109581232070923
rp1m_reset_only,34,1.4107604428640372,"[22, 34, 50]","[22, 50]",[],8.020987510681152,3.1223647594451904
rp1m_reset_only,35,1.4185234201248205,"[22, 34, 50]","[22, 50]",[50],7.693100929260254,3.0962345600128174
rp1m_reset_only,36,1.6356081582561304,"[22, 34, 50]","[22, 50]",[50],7.849360466003418,3.0588741302490234
rp1m_reset_only,37,1.1763457684486431,"[22, 34, 50, 51]","[22, 50]","[49, 50]",7.1117167472839355,3.0457510948181152
rp1m_reset_only,38,1.006133961600805,"[22, 34, 51]","[22, 50]","[19, 50]",7.2125983238220215,3.057481050491333
rp1m_reset_only,39,1.1271526890595247,"[22, 34, 51]","[22, 51]","[19, 50]",7.333518028259277,2.910423994064331
rp1m_reset_only,40,1.0937591726770157,"[22, 34, 51]","[22, 51]",[50],7.580615520477295,3.0766677856445312
rp1m_reset_only,41,1.1311756746130517,"[22, 34, 51]","[22, 51]","[19, 50]",7.405220985412598,2.909541368484497
rp1m_reset_only,42,0.9139114118333425,"[22, 34, 51]","[22, 51]",[50],7.606728553771973,3.088259696960449
rp1m_reset_only,43,1.4163678237012605,"[22, 34, 51]","[22, 51]",[],7.496081352233887,3.0038774013519287
rp1m_reset_only,44,1.413554490239418,"[22, 34, 51]","[22, 51]",[],7.603379249572754,3.0272953510284424
rp1m_reset_only,45,1.4137217398462973,"[22, 34, 51]","[22, 51]",[],7.117935657501221,3.067197799682617
rp1m_reset_only,46,1.5223121810850206,"[22, 34, 51]","[22, 51]",[],7.899170398712158,3.1139609813690186
rp1m_reset_only,47,1.5194791474368043,"[22, 34, 51]","[22, 51]",[],7.7217583656311035,3.0278310775756836
rp1m_reset_only,48,1.5133385578184224,"[22, 34, 51]","[22, 51]",[],7.609743118286133,3.0264596939086914
rp1m_reset_only,49,1.13039069083825,"[22, 34, 51]","[22, 51]","[48, 50]",7.963977813720703,3.006915807723999
rp1m_reset_only,50,0.7475536497700297,"[22, 31, 34, 50]","[22, 51]","[48, 50]",7.535893440246582,3.0609583854675293
rp1m_reset_only,51,0.9550922594690615,"[31, 34, 50]",[],[],7.06043815612793,2.8809006214141846
rp1m_reset_only,52,1.250802649354232,"[31, 34, 50]",[50],[],7.129217624664307,3.0507664680480957
rp1m_reset_only,53,1.1242642312788975,"[31, 34, 48, 50]","[34, 48, 50]",[],6.518204689025879,2.9235947132110596
rp1m_reset_only,54,0.9527469578785978,"[31, 34, 48]","[31, 34, 48, 50]",[44],6.694230079650879,2.6008083820343018
rp1m_reset_only,55,1.0830137915262363,"[31, 34, 48]","[31, 34, 36]","[28, 44, 46]",6.50676155090332,2.9696223735809326
rp1m_reset_only,56,1.1281097734470191,"[31, 34, 48, 50]","[31, 34, 48]","[28, 44, 46]",6.949410438537598,2.9989728927612305
rp1m_reset_only,57,1.4822905052540931,"[31, 34, 50]","[31, 34, 48]",[],7.026426792144775,2.871089220046997
rp1m_reset_only,58,1.4045834452685706,"[31, 34, 50]","[31, 34, 48]",[],6.452298164367676,2.766000270843506
rp1m_reset_only,59,1.1675607753753343,"[31, 34, 48, 50]","[31, 34, 48]","[46, 48]",6.354930400848389,2.945133686065674
rp1m_reset_only,60,1.0490211091633639,"[31, 34, 48]","[31, 34, 48]","[46, 48]",6.480806827545166,3.032139778137207
rp1m_reset_only,61,0.9665568786934622,"[31, 34, 48]","[31, 34, 48]",[46],5.993340969085693,2.836822509765625
rp1m_reset_only,62,0.9478249026495311,"[31, 34, 48]","[31, 34, 48]","[25, 28]",7.170790672302246,3.000276803970337
rp1m_reset_only,63,1.0950091669670416,"[31, 34, 48]","[31, 34, 48]",[28],7.102893829345703,3.083087921142578
rp1m_reset_only,64,1.0243240989199083,"[31, 34, 48]","[31, 34, 48]","[25, 28]",6.971563816070557,2.978496551513672
rp1m_reset_only,65,1.0286806405637894,"[31, 34, 48]","[31, 34, 48]","[25, 28, 43, 44]",7.173853874206543,3.069657802581787
rp1m_reset_only,66,1.049618364852587,"[31, 34, 48]","[31, 34, 48]","[25, 28]",7.033730983734131,2.9784951210021973
rp1m_reset_only,67,1.0418750297248707,"[31, 34, 48]","[31, 34, 48]",[28],6.633391380310059,2.977207899093628
rp1m_reset_only,68,1.5093500735876355,"[31, 34, 46, 48]","[31, 34, 48]",[],6.5163373947143555,2.960986852645874
rp1m_reset_only,69,1.3075193957266182,"[31, 34, 46]","[31, 34, 48]",[],7.198484897613525,2.839066505432129
rp1m_reset_only,70,1.4143554686497046,"[31, 34, 46]","[31, 34, 50]",[],7.07388162612915,2.820056200027466
rp1m_reset_only,71,0.9155908940895479,"[31, 34, 46]","[31, 34, 46]","[43, 50]",7.19235897064209,2.9867913722991943
rp1m_reset_only,72,0.9094990641236081,"[31, 34, 46]","[31, 34, 46]","[43, 47, 50]",6.632202625274658,2.7869129180908203
rp1m_reset_only,73,0.7855434038388894,"[31, 34, 46]","[31, 34, 46]",[43],6.486501693725586,2.72088623046875
rp1m_reset_only,74,1.2750995427016718,"[31, 34, 46]","[31, 34, 46]",[],7.006358623504639,2.956972122192383
rp1m_reset_only,75,0.8155062109206531,"[26, 31, 34, 53]","[31, 34, 46]","[50, 51]",6.446952819824219,3.1169795989990234
rp1m_reset_only,76,0.8704636865234908,"[26, 34, 53]","[31, 34, 53]",[50],7.44547700881958,2.915083885192871
rp1m_reset_only,77,1.0068547566030697,"[26, 34, 53]","[34, 53]",[50],6.6818528175354,2.997030019760132
rp1m_reset_only,78,0.9107724013024598,"[26, 34, 53]","[34, 53]",[50],6.758071422576904,3.031752347946167
rp1m_reset_only,79,1.4233665986070587,"[26, 34, 53]","[26, 27, 34, 53]",[],6.94500207901001,3.0307810306549072
rp1m_reset_only,80,1.4757593472176163,"[26, 34, 53]","[26, 34, 53]",[],6.63812255859375,2.976879119873047
rp1m_reset_only,81,0.8896875975404177,"[26, 34, 53]","[26, 34, 53]",[50],6.9817214012146,3.070748805999756
rp1m_reset_only,82,0.9065158188151143,"[26, 34, 53]","[26, 34, 53]",[50],6.479633808135986,2.88006591796875
rp1m_reset_only,83,0.8200062377999888,"[26, 34, 53]","[26, 34, 53]","[28, 50]",6.641334533691406,3.042971611022949
rp1m_reset_only,84,1.450490295735928,"[26, 34, 53]","[26, 34, 53]",[],6.724175930023193,3.0821778774261475
rp1m_reset_only,85,1.4271459904941974,"[26, 34, 53]","[26, 34, 53]",[],6.584887504577637,2.9883172512054443
rp1m_reset_only,86,0.9526981077409306,"[26, 34, 53]","[26, 34, 53]","[21, 29, 50, 51]",6.610419273376465,3.0992696285247803
rp1m_reset_only,87,0.7707032506947726,"[26, 34, 53]","[26, 34, 53]","[21, 29]",6.9246954917907715,3.1076643466949463
rp1m_reset_only,88,0.8972957234978666,"[26, 34, 53]","[26, 34, 53]","[21, 29]",6.925239562988281,3.081958532333374
rp1m_reset_only,89,0.8534582893332086,"[26, 34, 53]","[26, 34, 53]","[21, 29]",6.6917643547058105,3.076859474182129
rp1m_reset_only,90,0.8284240876689482,"[26, 34, 53]","[26, 34, 53]",[21],6.653181552886963,3.059319257736206
rp1m_reset_only,91,0.8299588337850736,"[26, 34, 53]","[26, 34, 53]","[21, 29]",6.721113681793213,2.979490280151367
rp1m_reset_only,92,1.128419657005479,"[26, 34, 53]","[26, 34, 53]",[],6.576885223388672,3.077103614807129
rp1m_reset_only,93,0.904285443843577,"[26, 34, 53]","[26, 34, 53]","[27, 29]",6.758237838745117,3.0776779651641846
rp1m_reset_only,94,1.3795218130994296,"[26, 34, 53]","[26, 34, 53]",[],7.1977996826171875,2.9937567710876465
rp1m_reset_only,95,0.9815114796292467,"[26, 34, 53]","[26, 34, 53]","[22, 27, 29]",6.598964214324951,3.1079750061035156
rp1m_reset_only,96,0.9718846785048291,"[26, 34, 53]","[26, 34, 53]","[22, 29, 50]",6.814953804016113,3.1290221214294434
rp1m_reset_only,97,1.3671460376222595,"[26, 34, 53]","[26, 34, 53]",[],6.107240200042725,2.5792794227600098
rp1m_reset_only,98,1.4071490556339477,"[26, 34, 53]","[26, 34, 53]",[],6.5341949462890625,2.9234161376953125
rp1m_reset_only,99,1.3777276016812396,"[26, 34, 53]","[26, 34, 53]",[],6.499022006988525,2.830045461654663
rp1m_reset_only,100,1.099586905158687,"[26, 27, 34]","[26, 34, 53]","[23, 29, 31]",5.700203895568848,2.9908347129821777
rp1m_reset_only,101,1.0221202922529664,"[27, 34, 53]","[26, 34, 53]",[51],6.806725025177002,3.0265307426452637
rp1m_reset_only,102,1.370738004443799,"[27, 34, 53]","[34, 53]",[],6.1457037925720215,2.7303221225738525
rp1m_reset_only,103,1.4846243548696318,"[27, 34, 53]","[34, 53]",[],6.681665420532227,2.9288721084594727
rp1m_reset_only,104,1.4237792090287256,"[27, 34, 53]","[27, 34, 53]",[],6.913589000701904,3.0605640411376953
rp1m_reset_only,105,1.2069572016012493,"[27, 34, 53]","[27, 34, 53]",[],7.136390686035156,2.986502170562744
rp1m_reset_only,106,0.9720078452845623,"[27, 34, 53]","[27, 34, 53]",[23],6.954600811004639,2.90437912940979
rp1m_reset_only,107,1.174333531057003,"[27, 34, 53]","[27, 34, 53]",[23],6.808785438537598,2.87520694732666
rp1m_reset_only,108,1.3846460212840583,"[27, 34, 53]","[27, 34, 53]",[],6.7188310623168945,2.9379944801330566
rp1m_reset_only,109,1.0594601905702425,"[27, 34, 53]","[27, 34, 53]",[23],6.7252960205078125,3.034571647644043
rp1m_reset_only,110,1.5426305015359236,"[27, 34, 53]","[27, 34, 53]",[],7.249629974365234,2.9821953773498535
rp1m_reset_only,111,1.1032339570069731,"[27, 34, 53]","[27, 34, 53]","[25, 50, 51]",6.726612567901611,2.9465298652648926
rp1m_reset_only,112,1.2010215397113335,"[27, 34, 53]","[27, 34, 53]","[25, 51]",6.983055114746094,3.058330535888672
rp1m_reset_only,113,1.1273477275199595,"[27, 53]","[27, 34, 53]","[25, 51]",6.85767936706543,3.0210065841674805
rp1m_reset_only,114,1.2039316370808895,"[27, 34, 53]","[27, 53]","[25, 31, 51]",6.977340221405029,2.9880106449127197
rp1m_reset_only,115,1.2901692147591373,"[27, 34, 53]","[27, 34, 53]",[],6.788743019104004,2.873784065246582
rp1m_reset_only,116,1.5431166878236349,"[27, 34, 53]","[27, 34, 53]",[],7.190061092376709,3.0774571895599365
rp1m_reset_only,117,1.525758158029981,"[27, 34, 53]","[27, 34, 53]",[],6.937870502471924,3.0932817459106445
rp1m_reset_only,118,1.1509416381332345,"[27, 34, 53]","[27, 34, 53]","[25, 31, 50, 51]",6.862146854400635,2.8264386653900146
rp1m_reset_only,119,1.1806636044503869,"[27, 34, 53]","[27, 34, 53]",[],6.911526679992676,3.07694149017334
rp1m_reset_only,0,-0.3610318475158729,"[22, 50]",[],[],2.782593250274658,1.2783206701278687
rp1m_reset_only,1,-0.2734826183881174,"[22, 50]",[],[],3.7838799953460693,2.0420403480529785
rp1m_reset_only,2,-0.029765359803763596,"[22, 50]",[],[],4.609132289886475,1.6350353956222534
rp1m_reset_only,3,-0.1610142266504141,"[22, 48, 50]",[],[],5.711981296539307,2.5738701820373535
rp1m_reset_only,4,0.4202614178494221,"[22, 48]",[48],[],6.25930118560791,3.0660898685455322
rp1m_reset_only,5,0.26635345316806947,"[22, 48]",[48],[44],6.587546348571777,3.126506805419922
rp1m_reset_only,6,0.5056237769044862,"[22, 48]","[23, 48]",[44],6.842580318450928,3.0970723628997803
rp1m_reset_only,7,0.9292021718714616,"[22, 50]","[22, 24, 48]",[],6.89780855178833,3.123786687850952
rp1m_reset_only,8,0.6477124805670642,"[22, 50]",[22],[],7.082679271697998,3.1126904487609863
rp1m_reset_only,9,0.42472454385716846,"[22, 50]",[22],[],7.041136741638184,3.05721116065979
rp1m_reset_only,10,0.54341490716006,"[22, 50]","[22, 48, 50]",[],7.312872409820557,3.003262519836426
rp1m_reset_only,11,0.5470150328577166,"[22, 50]","[22, 50]",[],7.153979778289795,2.9922614097595215
rp1m_reset_only,12,0.6134236109992107,"[22, 50]","[22, 50]",[],7.575107574462891,3.0482733249664307
rp1m_reset_only,13,0.196566092504198,"[22, 50]","[22, 50]",[30],7.285918712615967,3.0464060306549072
rp1m_reset_only,14,0.8728118788403371,"[22, 50]","[22, 50]",[],7.319312572479248,3.004523515701294
rp1m_reset_only,15,0.37030151061054195,"[22, 50]","[22, 50]","[43, 44]",7.531940460205078,3.128988265991211
rp1m_reset_only,16,0.593737402423993,"[22, 50]","[22, 50]",[],7.564122200012207,3.1029584407806396
rp1m_reset_only,17,0.79813206753426,"[22, 50]","[22, 50]",[],7.365640640258789,3.108198404312134
rp1m_reset_only,18,0.7508999692292265,"[22, 50]","[22, 50]",[],7.383299827575684,3.1337742805480957
